ID_ENCABEZADO;ID_AGRP_CLINICA;ID_ORIGEN;ORIGEN;CODIGO_LOCALIDAD;LOCALIDAD;CODIGO_DEPTO;DEPARTAMENTO;CODIGO_PROVINCIA;PROVINCIA;ANIO;SEMANA;IDESTADO;ESTADO;FECHAREGISTROENCABEZADO;USUARIOREGISTROENCABEZADO;IDEVENTOAGRUPADO;NOMBREGRPEVENTOAGRP;ID_SNVS_EVENTO_AGRP;NOMBREEVENTOAGRP;IDEDAD;GRUPO;SEXO;RESIDENTE;AMBULATORIO;CANTIDAD;FECHAREGISTROCLINICA;USERREGISTROCLINICA
746993;5599257;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);17;Edad Sin Esp.;;;;6;29/8/2022;cmandrada
746993;5599258;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);8;20 a 24;;;;3;29/8/2022;cmandrada
746993;5599259;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);9;25 a 34;;;;1;29/8/2022;cmandrada
746993;5599260;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);10;35 a 44;;;;1;29/8/2022;cmandrada
746993;5599261;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);11;45 a 64;;;;5;29/8/2022;cmandrada
746993;5599262;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;8;3;CARGADA DATOS DISTINTO DE CERO;29/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);17;Edad Sin Esp.;;;;3;29/8/2022;cmandrada
699179;5237678;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;9;25 a 34;;;;1;6/6/2022;cftunas
699179;5237679;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);8;20 a 24;;;;1;6/6/2022;cftunas
699179;5237680;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;1;6/6/2022;cftunas
695251;5199373;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;20;3;CARGADA DATOS DISTINTO DE CERO;23/5/2022;cftunas;8;Enfermedades de transmisión sexual;300;Sífilis Temprana en varones;8;20 a 24;;;;1;30/5/2022;cftunas
699179;5237681;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;3;6/6/2022;cftunas
699179;5237682;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;3;6/6/2022;cftunas
699179;5237683;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;7;Gastroentéricas;11;Diarreas;11;45 a 64;;;;3;6/6/2022;cftunas
699179;5237684;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;3;6/6/2022;cftunas
699179;5237685;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);7;15 a 19;;;;3;6/6/2022;cftunas
699179;5237686;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);8;20 a 24;;;;4;6/6/2022;cftunas
699179;5237687;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);9;25 a 34;;;;7;6/6/2022;cftunas
699179;5237688;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);10;35 a 44;;;;3;6/6/2022;cftunas
699179;5237689;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);11;45 a 64;;;;5;6/6/2022;cftunas
699179;5237690;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);12;65 a 74;;;;1;6/6/2022;cftunas
699179;5237691;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);13;>= a 75;;;;1;6/6/2022;cftunas
699179;5237692;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;9;25 a 34;;;;2;6/6/2022;cftunas
699179;5237693;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;10;35 a 44;;;;2;6/6/2022;cftunas
699179;5237694;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;11;45 a 64;;;;4;6/6/2022;cftunas
699179;5237695;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;22;3;CARGADA DATOS DISTINTO DE CERO;31/5/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;12;65 a 74;;;;1;6/6/2022;cftunas
397778;3326628;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;1;27/7/2020;cftunas
397778;3326629;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;5;27/7/2020;cftunas
397778;3326630;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;1;27/7/2020;cftunas
397778;3326631;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);7;15 a 19;;;;2;27/7/2020;cftunas
397778;3326632;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);8;20 a 24;;;;2;27/7/2020;cftunas
397778;3326633;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);10;35 a 44;;;;1;27/7/2020;cftunas
397778;3326634;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);11;45 a 64;;;;9;27/7/2020;cftunas
397778;3326635;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);12;65 a 74;;;;10;27/7/2020;cftunas
397778;3326636;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;10;Neumonía (sin especificar);13;>= a 75;;;;3;27/7/2020;cftunas
397778;3326637;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);10;35 a 44;;;;1;27/7/2020;cftunas
397778;3326638;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);11;45 a 64;;;;1;27/7/2020;cftunas
586206;4387708;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2021;39;3;CARGADA DATOS DISTINTO DE CERO;8/10/2021;naalmada1;6;Respiratorias;8;Enfermedad tipo influenza (ETI);9;25 a 34;;;;1;8/10/2021;naalmada1
586206;4387709;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2021;39;3;CARGADA DATOS DISTINTO DE CERO;8/10/2021;naalmada1;6;Respiratorias;440;Neumonía en pacientes internados;9;25 a 34;;;;1;8/10/2021;naalmada1
731952;5478334;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;31;3;CARGADA DATOS DISTINTO DE CERO;2/8/2022;cftunas;8;Enfermedades de transmisión sexual;301;Sífilis sin especificar en varones (ITS);10;35 a 44;;;;1;2/8/2022;cftunas
674202;5595925;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;5;Inmunoprevenibles;304;Parotiditis;12;65 a 74;;;;1;26/8/2022;cftunas
674202;5595926;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);7;15 a 19;;;;1;26/8/2022;cftunas
674202;5595927;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);8;20 a 24;;;;1;26/8/2022;cftunas
674202;5595928;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);11;45 a 64;;;;5;26/8/2022;cftunas
674202;5595929;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;7;15 a 19;;;;2;26/8/2022;cftunas
674202;5595930;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;11;45 a 64;;;;3;26/8/2022;cftunas
568596;4271531;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;300;Sífilis Temprana en varones;8;20 a 24;;;;2;6/9/2021;cftunas
568596;4271532;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;300;Sífilis Temprana en varones;9;25 a 34;;;;1;6/9/2021;cftunas
568596;4271533;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;7;15 a 19;;;;1;6/9/2021;cftunas
568596;4271534;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;10;35 a 44;;;;1;6/9/2021;cftunas
568596;4271535;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);8;20 a 24;;;;1;6/9/2021;cftunas
568596;4271536;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);9;25 a 34;;;;2;6/9/2021;cftunas
568596;4271537;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;35;3;CARGADA DATOS DISTINTO DE CERO;6/9/2021;cftunas;8;Enfermedades de transmisión sexual;301;Sífilis sin especificar en varones (ITS);9;25 a 34;;;;3;6/9/2021;cftunas
745463;5598679;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;34;3;CARGADA DATOS DISTINTO DE CERO;25/8/2022;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);9;25 a 34;;;;4;29/8/2022;cftunas
745463;5598680;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;34;3;CARGADA DATOS DISTINTO DE CERO;25/8/2022;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);11;45 a 64;;;;1;29/8/2022;cftunas
745463;5598681;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;34;3;CARGADA DATOS DISTINTO DE CERO;25/8/2022;cftunas;8;Enfermedades de transmisión sexual;301;Sífilis sin especificar en varones (ITS);9;25 a 34;;;;2;29/8/2022;cftunas
586563;4390176;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;3;12/10/2021;cftunas
586563;4390177;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;4;12/10/2021;cftunas
586563;4390178;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;2;12/10/2021;cftunas
586563;4390179;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;11;45 a 64;;;;4;12/10/2021;cftunas
586563;4390180;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;3;12/10/2021;cftunas
586563;4390181;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;7;Gastroentéricas;11;Diarreas;13;>= a 75;;;;2;12/10/2021;cftunas
586563;4390182;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;11;45 a 64;;;;2;12/10/2021;cftunas
586563;4390183;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;12;65 a 74;;;;1;12/10/2021;cftunas
586563;4390184;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;40;3;CARGADA DATOS DISTINTO DE CERO;12/10/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;13;>= a 75;;;;2;12/10/2021;cftunas
431338;3502982;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;1;20/10/2020;cftunas
431338;3502983;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;1;20/10/2020;cftunas
431338;3502984;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;8;20 a 24;;;;2;20/10/2020;cftunas
431338;3502985;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;9;25 a 34;;;;4;20/10/2020;cftunas
431338;3502986;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;11;45 a 64;;;;9;20/10/2020;cftunas
431338;3502987;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;12;65 a 74;;;;5;20/10/2020;cftunas
431338;3502988;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;42;3;CARGADA DATOS DISTINTO DE CERO;19/10/2020;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;13;>= a 75;;;;1;20/10/2020;cftunas
653879;4869718;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;9;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;8;20 a 24;;;;1;14/3/2022;cftunas
397778;3326502;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;8;Enfermedades de transmisión sexual;300;Sífilis Temprana en varones;11;45 a 64;;;;1;27/7/2020;cftunas
397778;3326503;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;8;20 a 24;;;;1;27/7/2020;cftunas
397778;3326504;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);10;35 a 44;;;;1;27/7/2020;cftunas
397778;3326505;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);11;45 a 64;;;;1;27/7/2020;cftunas
397778;3326506;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2020;30;3;CARGADA DATOS DISTINTO DE CERO;27/7/2020;cftunas;8;Enfermedades de transmisión sexual;301;Sífilis sin especificar en varones (ITS);9;25 a 34;;;;1;27/7/2020;cftunas
635240;4760334;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;5;3;CARGADA DATOS DISTINTO DE CERO;7/2/2022;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;9;7/2/2022;cftunas
635240;4760335;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;5;3;CARGADA DATOS DISTINTO DE CERO;7/2/2022;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;1;7/2/2022;cftunas
